pump_age,water_tech,water_source,management,district,target,risk_score,risk_pct,#lat_deg,#lon_deg,#water_point_name,#adm2
5.0,Public Tapstand,unknown,unknown,Kicukiro,1,0.4091365696229732,40.9,-1.992032200000006,30.10199270000001,Rwanda,Kicukiro
26.0,Public Tapstand,Piped Water,unknown,Kicukiro,1,0.8466432596655176,84.7,-1.9880566666666666,30.11555333333333,Rwanda,Kicukiro
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.714020250000008,30.15544272,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.63071355,30.03435775,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.716503475,30.24397294,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.709854414,30.21484371,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.610200664,30.11969199,Rwanda,Gicumbi
46.0,unknown,Protected Well,unknown,Rulindo,1,0.012336329645811328,1.2,-1.6917266666666668,30.03857833333333,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Rulindo,1,0.3717300062976705,37.2,-1.667509961,30.04251932,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.74585446,29.96620144,Rwanda,Rulindo
18.0,Public Tapstand,Piped Water,unknown,Kicukiro,1,0.7970108663271563,79.7,-1.9653900437532617,30.106594597154764,Rwanda,Kicukiro
15.0,Public Tapstand,Piped Water,unknown,Kicukiro,1,0.8515596146646788,85.2,-1.9644121037754991,30.10708629238237,Rwanda,Kicukiro
5.0,Public Tapstand,unknown,unknown,Kicukiro,1,0.4091365696229732,40.9,-1.9613241999999946,30.131731599999995,Rwanda,Kicukiro
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6840472000000157,30.063506300000004,Rwanda,Gicumbi
21.0,unknown,Protected Well,unknown,Rulindo,1,0.10226495418795256,10.2,-1.6712330856497836,30.055808444063798,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Kicukiro,1,0.7232419717831573,72.3,-1.99512479,30.19204407,Rwanda,Kicukiro
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.576134804,30.06707857,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6636337999999955,30.080108000000006,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Rulindo,1,0.3717300062976705,37.2,-1.655077828,30.06398432,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Kicukiro,1,0.7232419717831573,72.3,-1.970121668,30.15800639,Rwanda,Kicukiro
12.0,Public Tapstand,Piped Water,unknown,Kicukiro,1,0.8388714808996548,83.9,-1.9675166666666666,30.155430000000003,Rwanda,Kicukiro
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.68120903,29.94781708,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Kicukiro,1,0.4091365696229732,40.9,-1.9938292999999974,30.21731869999999,Rwanda,Kicukiro
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.67888469,30.14102352,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.664071327,30.12691188,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.661939177,30.11955113,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.84109348,30.02826103,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.83635879,30.03574433,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.669442469,29.95970323,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.81291807,30.00059647,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.8134359000000027,30.047746100000005,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.685242031,30.19194858,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.813828661,30.09616538,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.81120028,30.06035653,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.8066328000000005,30.1237644,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.483982968,30.00785952,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.62522234,29.92755546,Rwanda,Rulindo
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.642239599999998,30.010825800000003,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.8095632800000083,30.269016910000005,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.796195590000013,30.01493597,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.428109477,30.03697162,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Rulindo,1,0.3717300062976705,37.2,-1.622234072,30.01498395,Rwanda,Rulindo
54.0,unknown,Protected Well,unknown,Rulindo,1,0.012336329645811328,1.2,-1.6124949999999998,30.03913,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Kicukiro,0,0.7232419717831573,72.3,-2.040042814,30.09868326,Rwanda,Kicukiro
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.607585285,30.027297,Rwanda,Gicumbi
5.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.07707408005917082,7.7,-1.6289122300000165,30.069596790000006,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.624185336,30.08102867,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.60340948,30.09406733,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Kicukiro,0,0.7232419717831573,72.3,-2.00531338,30.1513813,Rwanda,Kicukiro
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.792214579,30.16917296,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Kicukiro,0,0.7232419717831573,72.3,-2.01837757,30.20958844,Rwanda,Kicukiro
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.775848620000013,30.152799949999984,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.7708150000000082,30.176836999999985,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.761421699999998,30.192156599999993,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.606370545,30.13058581,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.686959021,30.03142822,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.7839038000000125,30.218252599999992,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.780060699999997,30.215078300000002,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.642066667,30.16831667,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.7780942000000075,30.241861889999992,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Kicukiro,1,0.7232419717831573,72.3,-1.979034997,30.09308288,Rwanda,Kicukiro
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.7537961200000156,30.245511780000005,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.741518902,29.94233292,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.736707200000009,30.03360890000001,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.620148947,30.16084757,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.7145549000000189,30.040430699999995,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.708144435,30.01635062,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.7047425899999984,30.01834407999999,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.7038845700000134,30.02636921,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.593464674,30.03469334,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.583467585,30.03650929,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.64607436,29.92703889,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.574121798,30.01623964,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.566638333,30.027665,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.69025691,30.01559722,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.682308444,30.00239988,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.67549373,30.00505341,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.656458158,30.00147863,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.6544628000000172,30.001481299999988,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.580358584,30.08207822,Rwanda,Gicumbi
8.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.3107803640747633,31.1,-1.580253279,30.08191953,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.6834512,30.148436000000007,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.679095971,30.14091606,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.6747852000000083,30.140443299999998,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.6941101000000118,30.19292190000001,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.582224861,30.0669474,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.65635029,30.20844586,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.588594655,30.12816956,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.6323089000000106,30.001724599999996,Rwanda,Gicumbi
11.0,Kiosk,Piped Water,unknown,Kicukiro,0,0.8963922723075899,89.6,-1.9748316666666668,30.07483666666667,Rwanda,Kicukiro
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.6270610000000076,30.006533099999995,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Kicukiro,1,0.4091365696229732,40.9,-1.990928800000017,30.215946499999994,Rwanda,Kicukiro
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.557438803,30.10489201,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.6232544999999945,30.16971269999999,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.618395000000016,30.180230899999998,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.593034719,30.03324169,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.58446115,30.04669781,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.500383333,30.00754167,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.543182515,30.09068474,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.5405684000000042,30.060606400000008,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.550814339,30.04206753,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.587722786,30.05689258,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.5381350000000107,30.0822891,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.5822730800000175,30.066584390000006,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Kicukiro,0,0.7232419717831573,72.3,-1.99944193,30.18067898,Rwanda,Kicukiro
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.520296906,30.11234413,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.515067934,30.10170144,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.77704023,30.01166844,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.54600887,30.02831709,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.522675123,30.00746068,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.5238466999999962,30.009841900000005,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.499298635,30.02062125,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.7548356999999994,30.05742719999999,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.5236540000000154,30.072429400000015,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Kicukiro,1,0.7232419717831573,72.3,-2.00272974,30.15294495,Rwanda,Kicukiro
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.5122368900000058,30.05274460000001,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.509784093,30.05486371,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.451251316,30.02142128,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Kicukiro,1,0.7232419717831573,72.3,-2.015158953,30.2218358,Rwanda,Kicukiro
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.4909245000000133,30.04438615,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.761322507,30.20753406,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.472304598,30.09898904,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.464571437,30.09054549,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.455008413,30.08330882,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.43497467,30.04453671,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.4321822200000127,30.014587839999994,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.447935171,30.02040778,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.4051755600000022,30.07377283000001,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Kicukiro,0,0.7232419717831573,72.3,-2.00681652,30.07892264,Rwanda,Kicukiro
5.0,Public Tapstand,unknown,unknown,Gicumbi,0,0.5911085120721807,59.1,-1.7054649000000173,30.231347599999992,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.432005137,30.02378489,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.4291506800000062,30.009731819999992,Rwanda,Gicumbi
18.0,Public Tapstand,Piped Water,unknown,Kicukiro,0,0.7970108663271563,79.7,-2.012118857837447,30.10816116381454,Rwanda,Kicukiro
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.418312587,30.0840256,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Kicukiro,0,0.7232419717831573,72.3,-2.00028524,30.18541638,Rwanda,Kicukiro
16.0,Public Tapstand,Piped Water,unknown,Kicukiro,0,0.8690474860590316,86.9,-2.005615,30.21738833333333,Rwanda,Kicukiro
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.857462814,29.94903796,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.87823437,29.95172924,Rwanda,Rulindo
12.0,unknown,Protected Spring,unknown,Huye,0,0.9999482381047183,100.0,-2.507,29.674,Rwanda,Huye
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.82277787,29.91839176,Rwanda,Rulindo
12.0,unknown,Protected Spring,unknown,Nyamagabe,0,0.9965074251536659,99.7,-2.488,29.59,Rwanda,Nyamagabe
8.0,Public Tapstand,unknown,unknown,Gicumbi,0,0.6553695175834133,65.5,-1.530168235,30.15356017,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.70786299,29.95817891,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.70700873,29.94199214,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Rulindo,0,0.42941536887925813,42.9,-1.6863607000000034,29.9277432,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Rulindo,0,0.42941536887925813,42.9,-1.6833503000000183,29.92872300000001,Rwanda,Rulindo
5.0,Hand Pump,Borehole/Tubewell,unknown,Ruhango,0,0.25686652088903017,25.7,-2.1479167,29.72638333,Rwanda,Ruhango
8.0,unknown,Borehole/Tubewell,unknown,Ruhango,0,0.5254922320723927,52.5,-2.137866,29.744353,Rwanda,Ruhango
10.0,unknown,Protected Well,unknown,Nyaruguru,1,0.12977878795756848,13.0,-2.694817,29.618533,Rwanda,Nyaruguru
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.675786109,29.97927745,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Rulindo,0,0.3717300062976705,37.2,-1.8327316666666666,29.994888333333332,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.649599875,30.16845174,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.652766174,29.98261671,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.61319077,29.88656621,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.630184806,30.15352018,Rwanda,Gicumbi
12.0,Hand Pump,Sand or Sub-surface Dam,Private Operator/Delegated Management,Rulindo,0,0.7183694442361668,71.8,-1.771083888888889,29.941826944444443,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.615586037,29.95503296,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Gicumbi,0,0.6553695175834133,65.5,-1.497185303,29.99331934,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,0,0.6553695175834133,65.5,-1.493935879,29.99062358,Rwanda,Gicumbi
12.0,Hand Pump - Afridev,Borehole/Tubewell,unknown,Ruhango,1,0.0014013613974951378,0.1,-2.262416667,29.81176667,Rwanda,Ruhango
8.0,unknown,Borehole/Tubewell,unknown,Rulindo,0,0.8577199803654709,85.8,-1.6390483333333332,29.926483333333334,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.65027731,29.9017421,Rwanda,Rulindo
11.0,Public Tapstand,Piped Water,Private Operator/Delegated Management,Kicukiro,0,0.685656425743747,68.6,-1.98034,30.074408333333334,Rwanda,Kicukiro
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.687865000000015,29.959647300000018,Rwanda,Rulindo
11.0,Hand Pump,Sand or Sub-surface Dam,Private Operator/Delegated Management,Gicumbi,0,0.6716355611206826,67.2,-1.6030030555555557,29.953555277777777,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.67195458,29.98089778,Rwanda,Rulindo
13.0,Hand Pump,Sand or Sub-surface Dam,No Management,Rulindo,0,0.6537586543758231,65.4,-1.8053541666666668,30.093451944444443,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Rulindo,1,0.42941536887925813,42.9,-1.6498885000000163,29.880988799999994,Rwanda,Rulindo
12.0,Hand Pump - Afridev,Borehole/Tubewell,unknown,Ruhango,1,0.0014013613974951378,0.1,-2.2176,29.7763,Rwanda,Ruhango
8.0,Public Tapstand,unknown,unknown,Rulindo,1,0.6088340195620978,60.9,-1.63772396,29.89582908,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.508425925,30.036864,Rwanda,Gicumbi
8.0,Public Tapstand,Protected Well,unknown,Gicumbi,0,0.3107803640747633,31.1,-1.73228634,30.1297926,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,0,0.2297284038152635,23.0,-1.715543834,30.19803499,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Rulindo,0,0.3717300062976705,37.2,-1.643829057,30.02466943,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,0,0.2297284038152635,23.0,-1.602035013,30.08602902,Rwanda,Gicumbi
14.0,unknown,Protected Spring,unknown,Gicumbi,0,1.0,100.0,-1.623608,30.168411,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.487471272,30.00633386,Rwanda,Gicumbi
14.0,Public Tapstand,Piped Water,unknown,Kicukiro,0,0.8482829083062919,84.8,-1.9762649999999997,30.137071666666664,Rwanda,Kicukiro
12.0,Hand Pump - Afridev,Borehole/Tubewell,unknown,Ruhango,1,0.0014013613974951378,0.1,-2.1659,29.72688333,Rwanda,Ruhango
5.0,Public Tapstand,Protected Well,unknown,Gicumbi,0,0.07707408005917082,7.7,-1.563723570000009,30.109121919999986,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,0,0.2297284038152635,23.0,-1.457890593,30.09238146,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.433563398,30.01535216,Rwanda,Gicumbi
15.0,Public Tapstand,Piped Water,unknown,Kicukiro,0,0.8515596146646788,85.2,-1.9622824430574566,30.116015762480153,Rwanda,Kicukiro
19.0,Public Tapstand,Piped Water,unknown,Kicukiro,0,0.8404109684048311,84.0,-1.9613483333333335,30.12816,Rwanda,Kicukiro
8.0,Public Tapstand,unknown,unknown,Kicukiro,0,0.7232419717831573,72.3,-2.016028333,30.08032439,Rwanda,Kicukiro
8.0,Public Tapstand,unknown,unknown,Kicukiro,0,0.7232419717831573,72.3,-1.997182893,30.21911497,Rwanda,Kicukiro
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.87686092,29.94868272,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.808361043,30.01846417,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.80829521,30.01859371,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.848968203,29.91622588,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Rulindo,0,0.42941536887925813,42.9,-1.8208855000000166,30.067155900000017,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Gicumbi,0,0.6553695175834133,65.5,-1.805162712,30.26922488,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Rulindo,0,0.42941536887925813,42.9,-1.7870727999999987,30.067909699999998,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.78129589,30.05485149,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.65189632,29.91392717,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.61559926,29.91172251,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Gicumbi,0,0.6553695175834133,65.5,-1.705636734,30.24596116,Rwanda,Gicumbi
14.0,Motorized Pump,Borehole/Tubewell,unknown,Bugesera,1,0.007992202643976598,0.8,-2.084608,30.20453,Rwanda,Bugesera
5.0,Public Tapstand,unknown,unknown,Rulindo,0,0.42941536887925813,42.9,-1.6542397400000068,30.05048493000001,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.652895625,30.05936055,Rwanda,Rulindo
8.0,Public Tapstand,unknown,unknown,Gicumbi,0,0.6553695175834133,65.5,-1.52445008,29.97603518,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,0,0.6553695175834133,65.5,-1.688416126,30.12556133,Rwanda,Gicumbi
